node_id,lat,lon,addr:housenumber,addr:postcode,addr:street,building,building:levels,denomination,historic,leisure,tourism,sport,area,ratio
22780,39.4752854,-0.3768104,,,,,,,,,,,,
22781,39.4752869,-0.3768599,,,,,,,,,,,,
22782,39.4689537,-0.380706,,,,,,,,,,,2.30E-07,1.236795059
22783,39.4761051,-0.3798772,,,,,,,,,,,,
22784,39.4760993,-0.3800524,,,,,,,,,,,,
22785,39.4759712,-0.3797542,,,,,,,,,,,,
22786,39.4758568,-0.3797126,,,,,,,,,,,,
22787,39.4759821,-0.3800709,,,,,,,,,,,,
22788,39.4759319,-0.3800699,,,,,,,,,,,,
22789,39.4758918,-0.3800377,,,,,,,,,,,,
22790,39.475848,-0.3800231,,,,,,,,,,,,
22791,39.47581,-0.3800101,,,,,,,,,,,,
22792,39.4757103,-0.3799959,,,,,,,,,,,,
22793,39.4756843,-0.3799595,,,,,,,,,,,,
22794,39.4756278,-0.3799422,,,,,,,,,,,,
22795,39.4755689,-0.3799326,,,,,,,,,,,,
22796,39.4755441,-0.3798651,,,,,,,,,,,,
22797,39.4754323,-0.379843,,,,,,,,,,,,
22798,39.4751754,-0.3797455,,,,,,,,,,,,
22799,39.4751182,-0.3798025,,,,,,,,,,,,
22800,39.4751806,-0.3798196,,,,,,,,,,,,
22801,39.4751525,-0.3795962,,,,,,,,,,,,
22802,39.4751471,-0.3795032,,,,,,,,,,,,
22803,39.4750717,-0.3794483,,,,,,,,,,,,
22804,39.4750248,-0.3794712,,,,,,,,,,,,
22805,39.4750126,-0.3794235,,,,,,,,,,,,
22806,39.4751835,-0.3793646,,,,,,,,,,,,
22807,39.4753587,-0.3793671,,,,,,,,,,,,
22808,39.475433,-0.3791935,,,,,,,,,,,,
22809,39.4768269,-0.3785624,,,,,,,,,,,,
22810,39.4769073,-0.3790356,,,,,,,,,,,,
22811,39.4769975,-0.3789656,,,,,,,,,,,,
22812,39.47706,-0.3789543,,,,,,,,,,,,
22813,39.4772168,-0.3789379,,,,,,,,,,,,
22814,39.4770537,-0.3783537,,,,,,,,,,,,
22815,39.4772701,-0.3783412,,,,,,,,,,,,
22816,39.4773421,-0.3784483,,,,,,,,,,,,
22817,39.4774301,-0.3784629,,,,,,,,,,,,
22818,39.4773401,-0.3783165,,,,,,,,,,,,
22819,39.477302,-0.3781123,,,,,,,,,,,,
22820,39.4773476,-0.3778911,,,,,,,,,,,,
22821,39.4772829,-0.3778059,,,,,,,,,,,,
22822,39.4773208,-0.377577,,,,,,,,,,,,
22823,39.4772888,-0.3773797,,,,,,,,,,,,
22824,39.4771236,-0.3773034,,,,,,,,,,,,
22825,39.4771195,-0.3774093,,,,,,,,,,,,
22826,39.4771142,-0.3775125,,,,,,,,,,,,
22827,39.477147,-0.377577,,,,,,,,,,,,
22828,39.4771125,-0.3778223,,,,,,,,,,,,
22829,39.4776413,-0.3772433,,,,,,,,,,,,
22830,39.4777062,-0.37701,,,,,,,,,,,,
22831,39.479709,-0.3774314,,,,,,,,,,,,
22832,39.4796249,-0.3774885,,,,,,,,,,,,
22833,39.4795319,-0.3775164,,,,,,,,,,,,
22834,39.4794002,-0.3774341,,,,,,,,,,,,
22835,39.4703524,-0.3807262,,,,,,,,,,,,
22836,39.4703241,-0.3802825,,,,,,,,,,,,
22837,39.4708341,-0.3800324,,,,,,,,,,,,
22838,39.4706594,-0.3800931,,,,,,,,,,,,
22839,39.4705562,-0.3801816,,,,,,,,,,,,
22840,39.470731,-0.3806436,,,,,,,,,,,,
22841,39.4710505,-0.3805811,,,,parking,,,,,,,,
22842,39.4724435,-0.380442,,,,,,,,,,,,
22843,39.4721885,-0.37389,,,,,,,,,,,,
22844,39.4715731,-0.3751456,,,,,,,,,,,,
22845,39.4716703,-0.3750465,,,,,,,,,,,,
22846,39.471729,-0.374948,,,,,,,,,,,,
22847,39.4717984,-0.3747989,,,,retail,5,,,,,,,
22848,39.4723926,-0.3753907,,,,,,,,,,,,
22849,39.4724803,-0.3753656,,,,,,,,,,,,
22850,39.4749556,-0.3775296,,,,,,,,,,,,
22851,39.475126,-0.3775662,,,,,,,,,,,,
22852,39.4752183,-0.3775645,,,,,,,,,,,,
22853,39.4746915,-0.3773511,,,,,,,,,,,,
22854,39.4750587,-0.3773807,,,,,,,,,,,,
22855,39.4751371,-0.3773625,,,,,,,,,,,,
22856,39.4752725,-0.377341,,,,,,,,,,,,
22857,39.4748661,-0.377877,,,,,,,,,,,,
22858,39.4747879,-0.3778193,,,,,,,,,,,,
22859,39.4747813,-0.3777521,,,,,,,,,,,,
22860,39.474755,-0.37769,,,,,,,,,,,,
22861,39.4748821,-0.3777404,,,,,,,,,,,,
22862,39.4746112,-0.3776313,,,,,,,,,,,,
22863,39.4746103,-0.3777914,,,,,,,,,,,,
22864,39.4746704,-0.3777306,,,,,,,,,,,,
22865,39.4746666,-0.3779966,,,,apartments,,,,,,,,
22866,39.4747019,-0.3781027,7,,Carrer de la S?nia,apartments,,,,,,,,
22867,39.4746647,-0.3781959,1,,Plaza de la Compa??a,apartments,,,,,,,,
22868,39.4745821,-0.3780892,,,,,,,,,,,,
22869,39.4745067,-0.3779971,,,,,,,,,,,,
22870,39.4744324,-0.3779773,,,,,,,,,,,,
22871,39.4744737,-0.3779274,,,,,,,,,,,,
22872,39.4745074,-0.3778984,,,,,,,,,,,,
22873,39.4744699,-0.3775148,,,,,,,,,,,,
22874,39.4744963,-0.3773298,,,,,,,,,,,,
22875,39.4745333,-0.3772857,,,,,,,,,,,,
22876,39.4742398,-0.3769456,,,,,,,,,,,,
22877,39.4743572,-0.3773977,,,,,,,,,,,,
22878,39.4743917,-0.3774434,,,,,,,,,,,,
22879,39.4749524,-0.3771526,,,,,,,,,,,,
22880,39.4749803,-0.3770362,,,,,,,,,,,,
22881,39.4749131,-0.3770522,,,,,,,,,,,,
22882,39.4748034,-0.3770833,,,,,,,,,,,,
22883,39.4748096,-0.3771897,,,,,,,,,,,,
22884,39.4747132,-0.3771917,,,,,,,,,,,,
22885,39.4746197,-0.3772012,,,,,,,,,,,,
22886,39.4744916,-0.3770956,,,,,,,,,,,,
22887,39.4726303,-0.3703837,,,,,,,,,,,,
22888,39.4720516,-0.3702007,,,,,,,,,,,,
22889,39.4704642,-0.3731066,,,,,,,,,,,,
22890,39.4705251,-0.3729018,,,,,,,,,,,,
22891,39.4705217,-0.3727868,,,,,,,,,,,,
22892,39.4705142,-0.3726355,,,,apartments,,,,,,,,
22893,39.4705155,-0.3725359,,,,,,,,,,,,
22894,39.4705615,-0.3725078,,,,,,,,,,,,
22895,39.4708581,-0.3727797,,,,,,,,,,,,
22896,39.4772699,-0.3742149,,,,,,,,,,,,
22897,39.4773053,-0.3741351,,,,,,,,,,,,
22898,39.4772036,-0.3741665,,,,,,,,,,,,
22899,39.4770824,-0.374183,,,,,,,,,,,,
22900,39.4767618,-0.3745845,,,,,,,,,,,,
22901,39.4767055,-0.3737196,,,,,,,,,,,,
22902,39.476786,-0.3738894,,,,,,,,,,,,
22903,39.4767667,-0.3740063,,,,,,,,,,,,
22904,39.4768947,-0.3739251,,,,,,,,,,,,
22905,39.4763193,-0.3738533,,,,,,,,,,,,
22906,39.4764461,-0.3733312,,46003,Pla?a de Sant Llu?s Bertran,,,,,,,,,
22907,39.4763514,-0.3733498,,,,,,,,,,,,
22908,39.4765084,-0.3732497,,,,,,,,,,,,
22909,39.4766064,-0.373225,,,,,,,,,,,,
22910,39.4767135,-0.3731807,,,,,,,,,,,,
22911,39.4768356,-0.3730389,,,,,,,,,,,,
22912,39.4768581,-0.3731651,,,,,,,,,,,,
22913,39.4768276,-0.3733035,,,,,,,,,,,,
22914,39.4768411,-0.3734207,,,,,,,,,,,,
22915,39.4760938,-0.372897,,,,,,,,,,,,
22916,39.4759345,-0.3729847,,,,,,,,,,,,
22917,39.475854,-0.3732665,,,,,,,,,,,,
22918,39.4757486,-0.3733686,,,,,,,,,,,,
22919,39.4756531,-0.3734551,,,,,,,,,,,,
22920,39.4709403,-0.3773045,,,,,8,,,,,,,
22921,39.470298,-0.3780868,,,,,8,,,,,,,
22922,39.4701942,-0.3781132,,,,,9,,,,,,,
22923,39.4700434,-0.3781529,,,,,7,,,,,,,
22924,39.4699392,-0.377993,,,,,6,,,,,,,
22925,39.4698877,-0.3782279,,,,,11,,,,,,,
22926,39.4694826,-0.3793073,,,,,,,,,,,,
22927,39.4695813,-0.3793439,,,,,,,,,,,,
22928,39.4691383,-0.3799529,,,,,,,,,,,5.26E-08,1.658954926
22929,39.4693759,-0.3799191,,,,,,,,,,,,
22930,39.4697409,-0.3800871,,,,,,,,,,,,
22931,39.4695501,-0.3800875,,,,,,,,,,,,
22932,39.4694619,-0.3801575,,,,,,,,,,,,
22933,39.4693917,-0.3802146,,,,,,,,,,,,
22934,39.4693001,-0.3802853,,,,,,,,,,,,
22935,39.4693764,-0.3804784,,,,,,,,,,,,
22936,39.4695243,-0.3803685,,,,,,,,,,,,
22937,39.4700531,-0.379944,,,,,,,,,,,,
22938,39.4702311,-0.3799063,,,,,,,,,,,,
22939,39.472401,-0.3774706,,,,,,,,,,,,
22940,39.4723759,-0.3773745,,,,,,,,,,,,
22941,39.472343,-0.3773583,,,,,,,,,,,,
22942,39.4722986,-0.3774048,,,,,,,,,,,,
22943,39.4723214,-0.377523,,,,,,,,,,,,
22944,39.4722589,-0.3774853,,,,,,,,,,,,
22945,39.4721619,-0.3773832,,,,,,,,,,,,
22946,39.4721975,-0.3775357,,,,,,,,,,,,
22947,39.4721152,-0.377616,,,,,,,,,,,,
22948,39.4720893,-0.3774422,,,,,,,,,,,,
22949,39.471956,-0.377426,,,,,,,,,,,,
22950,39.47199,-0.3776255,,,,,,,,,,,,
22951,39.4725668,-0.3773428,,,,,,,,,,,,
22952,39.4726286,-0.3774086,,,,apartments,,,,,,,,
22953,39.4760232,-0.3710697,,,,,,,,,,,,
22954,39.4761295,-0.3710966,,,,,,,,,,,,
22955,39.4757179,-0.3720449,,,,,,,,,,,,
22956,39.4757985,-0.3722716,,,,,,,,,,,,
22957,39.4766678,-0.3713305,,,,place_of_worship,,,,,,,,
22958,39.4769737,-0.3715863,,,,,,,,,,,,
22959,39.4770672,-0.3714525,,,,,,,,,,,,
22960,39.4771427,-0.3716201,,,,,,,,,,,,
22961,39.4772295,-0.3717629,,,,,,,,,,,,
22962,39.4772749,-0.3719219,,,,,,,,,,,,
22963,39.4771975,-0.3720074,,,,,,,,,,,,
22964,39.4770652,-0.3720692,,,,,,,,,,,,
22965,39.4769345,-0.3721378,,,,,,,,,,,,
22966,39.4769786,-0.3719714,,,,,,,,,,,,
22967,39.4769399,-0.3718493,,,,,,,,,,,,
22968,39.4771297,-0.3718651,,,,,,,,,,,,
22969,39.4741719,-0.3720415,,,,,,,,,,,,
22970,39.4744273,-0.3720087,,,,,,,,,,,,
22971,39.4747275,-0.3719636,,,,,,,,,,,,
22972,39.4749095,-0.3718651,,,,,,,,,,,,
22973,39.4750258,-0.3717521,,,,,,,,,,,,
22974,39.475122,-0.371705,,,,,,,,,,,,
22975,39.4751389,-0.3718828,,,,,,,,,,,,
22976,39.4752334,-0.3719015,,,,,,,,,,,,
22977,39.4753183,-0.3720578,,,,,,,,,,,,
22978,39.4753359,-0.3723092,,,,,,,,,,,,
22979,39.475459,-0.3725131,,,,,,,,,,,,
22980,39.4753101,-0.3725352,,,,,,,,,,,,
22981,39.4751692,-0.3725506,,,,,,,,,,,,
22982,39.473719,-0.3727751,,,,,,,,,,,,
22983,39.4738994,-0.372898,,,,,,,,,,,,
22984,39.4744994,-0.3728179,,,,,,,,,,,,
22985,39.4745808,-0.3731153,,,,,,,,,,,,
22986,39.4740154,-0.3733842,,,,,,,,,,,,
22987,39.4741176,-0.3734175,,,,,,,,,,,,
22988,39.4742486,-0.3734034,,,,,,,,,,,,
22989,39.4743561,-0.3733448,,,,,,,,,,,,
22990,39.4744605,-0.3733272,,,,,,,,,,,,
22991,39.4633372,-0.3907877,,,,residential,8,,,,,,2.37E-08,1.811676083
22992,39.462526,-0.3899433,,,,residential,4,,,,,,1.43E-08,1.238666667
22993,39.4628264,-0.3897034,,,,residential,4,,,,,,1.76E-08,1.512753434
22994,39.4625311,-0.3900572,,,,residential,1,,,,,,8.21E-10,1.252808989
22995,39.4630847,-0.3900592,,,,residential,7,,,,,,5.58E-08,1.43960621
22996,39.4630194,-0.390476,,,,residential,7,,,,,,4.24E-08,1.290371494
22997,39.4634379,-0.3907466,,,,residential,6,,,,,,3.33E-08,2.2776927
22998,39.4629885,-0.3898196,,,,residential,7,,,,,,3.85E-08,1.309503051
22999,39.4632882,-0.3905298,,,,residential,7,,,,,,1.42E-08,1.163739021
23000,39.4627711,-0.3903209,,,,residential,7,,,,,,1.08E-07,1.312581401
23001,39.4629353,-0.389622,,,,residential,3,,,,,,2.17E-08,1.439699942
23002,39.4627027,-0.3900607,,,,office,2,,,,,,9.24E-08,1.11220279
23003,39.4630948,-0.390611,,,,residential,9,,,,,,3.05E-08,1.214015152
23004,39.4626349,-0.3898485,,,,residential,4,,,,,,1.79E-08,1.190914319
23005,39.4624102,-0.3900921,,,,residential,9,,,,,,4.24E-08,1.343790288
23006,39.4627475,-0.389782,,,,residential,4,,,,,,1.54E-08,1.374603175
23007,39.4632287,-0.3906992,,,,residential,9,,,,,,3.32E-08,1.307214525
23008,39.4632039,-0.3903363,,,,residential,7,,,,,,5.54E-08,1.383010432
23009,39.4660121,-0.3539927,,,,residential,3,,,,,,,
23010,39.4661355,-0.354251,,,,residential,9,,,,,,,
23011,39.4660382,-0.3538288,,,,residential,6,,,,,,,
23012,39.4657211,-0.3526262,,,,residential,5,,,,,,,
23013,39.465766,-0.352787,,,,residential,10,,,,,,,
23014,39.4656625,-0.3524109,,,,office,4,,,,,,,
23015,39.4752711,-0.3700149,,,,,,,,,,,,
23016,39.4752769,-0.3704546,,,,,,,,,,,,
23017,39.47539,-0.3704598,,,,,,,,,,,,
23018,39.4754786,-0.3704617,,,,,,,,,,,,
23019,39.4755552,-0.3704619,,,,,,,,,,,,
23020,39.4755915,-0.3703633,,,,,,,,,,,,
23021,39.4756659,-0.3704665,,,,,,,,,,,,
23022,39.4756938,-0.3704968,,,,,,,,,,,,
23023,39.4756673,-0.3703456,,,,,,,,,,,,
23024,39.4749282,-0.3703785,,,,,,,,,,,,
23025,39.4746856,-0.3701959,,,,,,,,,,,,
23026,39.4745115,-0.3701756,,,,,,,,,,,,
23027,39.4748654,-0.3705232,,,,,,,,,,,,
23028,39.474789,-0.3705148,,,,,,,,,,,,
23029,39.4740749,-0.3705008,,,,,,,,,,,,
23030,39.4742464,-0.3708213,,,,,,,,,,,,
23031,39.4743255,-0.3708077,,,,,,,,,,,,
23032,39.4743725,-0.3707822,,,,,,,,,,,,
23033,39.4744987,-0.3707974,,,,,,,,,,,,
23034,39.4745665,-0.3708536,,,,,,,,,,,,
23035,39.4747098,-0.370839,,,,,,,,,,,,
23036,39.4748165,-0.3707608,,,,,,,,,,,,
23037,39.4748776,-0.3708912,,,,,,,,,,,,
23038,39.4748723,-0.3707548,,,,,,,,,,,,
23039,39.4749288,-0.3707478,,,,,,,,,,,,
23040,39.4749516,-0.3708761,,,,,,,,,,,,
23041,39.4749972,-0.370778,,,,,,,,,,,,
23042,39.4750099,-0.3708585,,,,,,,,,,,,
23043,39.4742819,-0.3716547,,,,,,,,,,,,
23044,39.4745027,-0.3713869,,,,,,,,,,,,
23045,39.474466,-0.371492,,,,,,,,,,,,
23046,39.4744442,-0.3715292,,,,,,,,,,,,
23047,39.474451,-0.3716474,,,,,,,,,,,,
23048,39.4746641,-0.3715382,,,,,,,,,,,,
23049,39.4749271,-0.3714876,,,,,,,,,,,,
23050,39.4750603,-0.3714191,,,,,,,,,,,,
23051,39.4749867,-0.3712739,,,,,,,,,,,,
23052,39.474929,-0.3711731,,,,,,,,,,,,
23053,39.4749991,-0.3710941,,,,,,,,,,,,
23054,39.4750053,-0.3710106,,,,,,,,,,,,
23055,39.4749147,-0.371028,,,,,,,,,,,,
23056,39.474847,-0.3710595,,,,,,,,,,,,
23057,39.4747532,-0.3710777,,,,,,,,,,,,
23058,39.4746786,-0.3711406,,,,,,,,,,,,
23059,39.4746406,-0.3711095,,,,,,,,,,,,
23060,39.4740382,-0.370895,,,,,,,,,,,,
23061,39.4741194,-0.3708234,,,,,,,,,,,,
23062,39.4741268,-0.370918,,,,,,,,,,,,
23063,39.4740563,-0.3715245,,,,,,,,,,,,
23064,39.4740253,-0.3714352,,,,,,,,,,,,
23065,39.4741253,-0.3714384,,,,,,,,,,,,
23066,39.4667543,-0.3561703,,,,residential,5,,,,,,,
23067,39.4667158,-0.3560395,,,,residential,5,,,,,,,
23068,39.466414,-0.3554154,,,,residential,9,,,,,,,
23069,39.4666645,-0.3559111,,,,residential,6,,,,,,,
23070,39.4665009,-0.3557408,,,,residential,8,,,,,,,
23071,39.4664543,-0.355581,,,,residential,11,,,,,,,
23072,39.4661691,-0.3547359,,,,industrial,1,,,,,,,
23073,39.466334,-0.3551122,,,,residential,9,,,,,,,
23074,39.4661874,-0.3548194,,,,residential,7,,,,,,,
23075,39.4661651,-0.3546755,,,,industrial,1,,,,,,,
23076,39.4662995,-0.3548469,,,,residential,8,,,,,,,
23077,39.466636,-0.3562285,,,,residential,1,,,,,,,
23078,39.4788931,-0.3802533,,,,,,,,,,,,
23079,39.4788597,-0.3801394,,,,,,,,,,,,
23080,39.48224,-0.3471144,,46022,,university,,,,,,,,
23081,39.471351,-0.3836814,,,,,,,,,,,,
23082,39.4714867,-0.3837194,,,,,,,,,,,,
23083,39.4709989,-0.3833109,,,,,,,,,,,,
23084,39.4711687,-0.3828836,,,,,,,,,,,,
23085,39.4709786,-0.382899,,,,,,,,,,,,
23086,39.471549,-0.382777,,,,,,,,,,,,
23087,39.4714841,-0.3827769,,,,,,,,,,,,
23088,39.4716982,-0.3837069,,,,,,,,,,,,
23089,39.4717285,-0.3835596,,,,,,,,,,,,
23090,39.4717498,-0.3833775,,,,,,,,,,,,
23091,39.4717633,-0.3832392,,,,,,,,,,,,
23092,39.4719782,-0.3835196,,,,,,,,,,,,
23093,39.4723634,-0.3833954,,,,,,,,,,,,
23094,39.4723784,-0.3831838,,,,,,,,,,,,
23095,39.4723914,-0.3829851,,,,,,,,,,,,
23096,39.4724349,-0.3828141,,,,,,,,,,,,
23097,39.4723357,-0.3827852,,,,,,,,,,,,
23098,39.4723707,-0.3826405,,,,,,,,,,,,
23099,39.4724296,-0.3824644,,,,,,,,,,,,
23100,39.4721554,-0.3831655,,,,,,,,,,,,
23101,39.4720366,-0.3831408,,,,,,,,,,,,
23102,39.4719341,-0.3831161,,,,,,,,,,,,
23103,39.471921,-0.3829945,,,,,,,,,,,,
23104,39.4718823,-0.3828199,,,,,,,,,,,,
23105,39.4718943,-0.3827075,,,,,,,,,,,,
23106,39.4718884,-0.3826274,,,,,,,,,,,,
23107,39.4718928,-0.3825163,,,,,,,,,,,,
23108,39.471918,-0.382371,,,,,,,,,,,,
23109,39.4721342,-0.3824769,,,,,,,,,,,,
23110,39.4714285,-0.3825622,,,,,,,,,,,,
23111,39.4714979,-0.3825993,,,,,,,,,,,,
23112,39.4716242,-0.3825167,,,,,,,,,,,,
23113,39.4714683,-0.3824844,,,,,,,,,,,,
23114,39.4714989,-0.382401,,,,,,,,,,,,
23115,39.4714952,-0.3822967,,,,,,,,,,,,
23116,39.4715769,-0.382203,,,,,,,,,,,,
23117,39.4717287,-0.3822493,,,,,,,,,,,,
23118,39.4717098,-0.3823708,,,,,,,,,,,,
23119,39.4713211,-0.3825689,,,,,,,,,,,,
23120,39.4713273,-0.3824337,,,,,,,,,,,,
23121,39.4713029,-0.3823011,,,,,,,,,,,,
23122,39.4713416,-0.3821914,,,,,,,,,,,,
23123,39.471147,-0.3823702,,,,,,,,,,,,
23124,39.4712354,-0.3825608,,,,,,,,,,,,
23125,39.4709899,-0.3813696,,,,,,,,,,,,
23126,39.4710426,-0.3812941,,,,,,,,,,,,
23127,39.47097,-0.3811548,,,,,,,,,,,,
23128,39.4709961,-0.3810232,,,,,,,,,,,,
23129,39.4711051,-0.3810918,,,,,,,,,,,,
23130,39.4712026,-0.3810685,,,,,,,,,,,,
23131,39.4713071,-0.3811035,,,,,,,,,,,,
23132,39.4714774,-0.3811181,,,,,,,,,,,,
23133,39.4714438,-0.3812729,,,,,,,,,,,,
23134,39.4715382,-0.3814524,,,,,,,,,,,,
23135,39.4714601,-0.3814594,,,,,,,,,,,,
23136,39.4713785,-0.3814462,,,,,,,,,,,,
23137,39.4712746,-0.381357,,,,,,,,,,,,
23138,39.4712349,-0.3814211,,,,,,,,,,,,
23139,39.4711864,-0.3814173,,,,,,,,,,,,
23140,39.4711398,-0.3813818,,,,,,,,,,,,
23141,39.4716118,-0.3809069,,,,,,,,,,,,
23142,39.4714374,-0.3809366,,,,,,,,,,,,
23143,39.4715099,-0.380797,,,,,,,,,,,,
23144,39.4712904,-0.3807678,,,,,,,,,,,,
23145,39.4713016,-0.3809033,,,,,,,,,,,,
23146,39.471101,-0.3807988,,,,,,,,,,,,
23147,39.4717229,-0.3804009,,,,,,,,,,,,
23148,39.4715937,-0.3804044,,,,,,,,,,,,
23149,39.4714628,-0.3804322,,,,,,,,,,,,
23150,39.4712891,-0.3803598,,,,,,,,,,,,
23151,39.4713445,-0.3801079,,,,,,,,,,,,
23152,39.4715418,-0.3799965,,,,,,,,,,,,
23153,39.4716852,-0.3800033,,,,,,,,,,,,
23154,39.471682,-0.380117,,,,,,,,,,,,
23155,39.4716599,-0.3820226,,,,,,,,,,,,
23156,39.4715853,-0.3818944,,,,,,,,,,,,
23157,39.4716163,-0.3817797,,,,,,,,,,,,
23158,39.4716477,-0.3816766,,,,,,,,,,,,
23159,39.4717733,-0.3817595,,,,,,,,,,,,
23160,39.4717845,-0.3819044,,,,,,,,,,,,
23161,39.4717309,-0.3819214,,,,,,,,,,,,
23162,39.4718252,-0.3815257,,,,,,,,,,,,
23163,39.4717182,-0.3814943,,,,,,,,,,,,
23164,39.471633,-0.3814669,,,,,,,,,,,,
23165,39.4717315,-0.3813547,,,,,,,,,,,,
23166,39.4717072,-0.3812241,,,,,,,,,,,,
23167,39.4717195,-0.3811296,,,,,,,,,,,,
23168,39.4718225,-0.3812211,,,,,,,,,,,,
23169,39.4719178,-0.3812944,,,,,,,,,,,,
23170,39.4718452,-0.3813866,,,,,,,,,,,,
23171,39.4720909,-0.3811817,,,,,,,,,,,,
23172,39.4722415,-0.3806007,,,,,,,,,,,,
23173,39.4722491,-0.3805314,,,,,,,,,,,,
23174,39.4722633,-0.3804047,,,,,,,,,,,,
23175,39.4721991,-0.3806816,,,,,,,,,,,,
23176,39.4721128,-0.3805405,,,,,,,,,,,,
23177,39.4721476,-0.3803237,,,,,,,,,,,,
23178,39.4720905,-0.3801943,,,,,,,,,,,,
23179,39.4719914,-0.380173,,,,,,,,,,,,
23180,39.4719907,-0.3802914,,,,,,,,,,,,
23181,39.4719446,-0.3804394,,,,,,,,,,,,
23182,39.4719385,-0.3805507,,,,,,,,,,,,
23183,39.47184,-0.380631,,,,,,,,,,,,
23184,39.4718282,-0.3807333,,,,,,,,,,,,
23185,39.4719592,-0.3807083,,,,,,,,,,,,
23186,39.4722855,-0.3812406,,,,,,,,,,,,
23187,39.4721435,-0.3814603,,,,,,,,,,,,
23188,39.4725531,-0.3816733,,,,,,,,,,,,
23189,39.4724346,-0.3815245,,,,,,,,,,,,
23190,39.4724574,-0.3812855,,,,,,,,,,,,
23191,39.4724609,-0.3811122,,,,,,,,,,,,
23192,39.4725597,-0.3815684,,,,,,,,,,,,
23193,39.4725688,-0.3814374,,,,,,,,,,,,
23194,39.4725806,-0.3813196,,,,,,,,,,,,
23195,39.4725856,-0.3812391,,,,,,,,,,,,
23196,39.4725983,-0.3809782,,,,,,,,,,,,
23197,39.4727485,-0.3815367,,,,,,,,,,,,
23198,39.4727642,-0.3813864,,,,,,,,,,,,
23199,39.4727757,-0.3812085,,,,,,,,,,,,
23200,39.4728315,-0.380943,,,,,,,,,,,,
23201,39.472854,-0.381257,,,,,,,,,,,,
23202,39.4728499,-0.3814939,,,,,,,,,,,,
23203,39.472843,-0.3815881,,,,,,,,,,,,
23204,39.4728638,-0.381709,,,,,,,,,,,,
23205,39.4651102,-0.3524774,,,,industrial,2,,,,,,,
23206,39.4652292,-0.3526301,,,,office,3,,,,,,,
23207,39.4640679,-0.3525508,,,,residential,7,,,,,,,
23208,39.4645453,-0.3526583,,,,industrial,1,,,,,,,
23209,39.4649053,-0.351917,,,,residential,9,,,,,,,
23210,39.4641833,-0.3530532,,,,residential,7,,,,,,,
23211,39.4640914,-0.3526287,,,,residential,7,,,,,,,
23212,39.4647856,-0.3519606,,,,residential,9,,,,,,,
23213,39.465352,-0.3529532,,,,residential,9,,,,,,,
23214,39.4641359,-0.3528461,,,,residential,7,,,,,,,
23215,39.4641119,-0.3527419,,,,residential,7,,,,,,,
23216,39.4641597,-0.3529496,,,,residential,7,,,,,,,
23217,39.4646493,-0.3520159,,,,residential,9,,,,,,,
23218,39.464205,-0.3531587,,,,residential,7,,,,,,,
23219,39.4647514,-0.3532456,,,,residential,10,,,,,,,
23220,39.4757417,-0.3764962,,,,,,,,,,,,
23221,39.4758049,-0.3763068,,,,,,,,,,,,
23222,39.475988,-0.3761748,,,,,,,,,,,,
23223,39.4759022,-0.3760304,,,,,,,,,,,,
23224,39.4757259,-0.3759978,,,,,,,,,,,,
23225,39.475707,-0.3758345,,,,,,,,,,,,
23226,39.4757009,-0.3756462,,,,retail,,,,,,,,
23227,39.4755707,-0.3757209,,,,,,,,,,,,
23228,39.4755312,-0.3758235,,,,,,,,,,,,
23229,39.475573,-0.3760083,,,,,,,,,,,,
23230,39.4755318,-0.3761415,,,,,,,,,,,,
23231,39.4664333,-0.3753989,,,,,,,,,,,3.91E-09,2.184782609
23232,39.466398,-0.3754109,,,,,,,,,,,4.02E-09,2.15097691
23233,39.4660767,-0.3749493,,,,,,,,,,,3.90E-09,1.005574136
23234,39.4657635,-0.3748984,,,,,,,,,,,4.15E-09,0.873033708
23235,39.4658788,-0.3755668,,,,,,,,,,,1.33E-08,1.573868488
23236,39.4656447,-0.3751012,,,,,,,,,,,5.06E-08,1.463863338
23237,39.466718,-0.3754793,,,,,,,,,,,6.64E-09,0.641064639
23238,39.4662399,-0.3747542,,,,,,,,,,,3.26E-08,1.461127308
23239,39.4662022,-0.37467,,,,,,,,,,,1.18E-08,2.0554371
23240,39.4661063,-0.3747064,,,,,,,,,,,3.41E-08,2.255979315
23241,39.4769599,-0.3819019,,,,,,,,,,,,
23242,39.477118,-0.3821245,,,,,,,,,,,,
23243,39.4771353,-0.3823283,,,,,,,,,,,,
23244,39.4786132,-0.3821591,,,,,,,,,,,,
23245,39.4786012,-0.3820722,,,,,,,,,,,,
23246,39.4785863,-0.3819628,,,,,,,,,,,,
23247,39.4785646,-0.3818436,,,,,,,,,,,,
23248,39.4785342,-0.3817267,,,,,,,,,,,,
23249,39.4785186,-0.3816139,,,,,,,,,,,,
23250,39.4784429,-0.3812566,,,,,,,,,,,,
23251,39.4784252,-0.3811701,,,,,,,,,,,,
23252,39.4784111,-0.3810816,,,,,,,,,,,,
23253,39.4783853,-0.380976,,,,,,,,,,,,
23254,39.4782754,-0.3808455,,,,,,,,,,,,
23255,39.4780547,-0.3808415,,,,,,,,,,,,
23256,39.4780832,-0.3809558,,,,,,,,,,,,
23257,39.4781282,-0.3810181,,,,,,,,,,,,
23258,39.4782442,-0.3813656,,,,,,,,,,,,
23259,39.4783051,-0.3814699,,,,,,,,,,,,
23260,39.4783044,-0.3815568,,,,,,,,,,,,
